tinh,huyen,xa,diaban,hoso,matv,sector,income
89,889,30475,20,14,6,FarmForestAqua,9099
89,889,30475,20,14,7,FarmForestAqua,4828
89,889,30475,20,14,8,,
89,889,30475,20,14,9,FarmForestAqua,
89,889,30475,20,14,10,FarmForestAqua,2971
89,889,30475,20,14,11,,
89,889,30475,20,14,12,,
89,889,30475,20,15,1,FarmForestAqua,
89,889,30475,20,15,2,FarmForestAqua,
89,889,30475,20,15,3,FarmForestAqua,
89,889,30475,20,15,4,,
89,889,30475,20,15,5,FarmForestAqua,
89,889,30475,20,15,6,,
89,889,30478,65,13,1,HomeBusiness,
89,889,30478,65,14,1,,
89,889,30478,65,14,2,FarmForestAqua,
89,889,30478,65,14,3,,
89,889,30478,65,14,4,,
89,889,30478,65,14,5,,
89,889,30478,65,14,6,,
89,889,30478,65,14,7,,
89,889,30478,65,19,1,FarmForestAqua,5571
89,889,30478,65,19,2,FarmForestAqua,
89,889,30478,65,19,3,FarmForestAqua,
89,889,30478,65,19,4,,
89,889,30484,26,13,1,HomeBusiness,
89,889,30484,26,13,2,HomeBusiness,
89,889,30484,26,14,1,FarmForestAqua,
89,889,30484,26,14,2,FarmForestAqua,
89,889,30484,26,14,3,,
89,889,30484,26,14,4,,
89,889,30484,26,15,1,FarmForestAqua,
89,889,30484,26,15,2,FarmForestAqua,
89,889,30484,26,15,3,FarmForestAqua,
89,889,30484,26,15,4,FarmForestAqua,
89,889,30484,26,15,5,FarmForestAqua,
89,889,30484,26,15,6,,
89,889,30490,16,14,1,FarmForestAqua,
89,889,30490,16,14,2,FarmForestAqua,
89,889,30490,16,14,3,,
89,889,30490,16,14,4,,
89,889,30490,16,15,1,FarmForestAqua,
89,889,30490,16,15,2,,
89,889,30490,16,15,3,HomeBusiness,
89,889,30490,16,15,4,StateRun,21325
89,889,30490,16,19,1,FarmForestAqua,
89,889,30490,16,19,2,FarmForestAqua,
89,889,30490,16,19,3,FarmForestAqua,
89,889,30490,16,19,4,Private,36400
89,889,30490,16,19,5,,
89,889,30490,16,19,6,,
89,889,30496,19,14,1,,
89,889,30496,19,14,2,HomeBusiness,4171
89,889,30496,19,15,1,HomeBusiness,
89,889,30496,19,15,2,HomeBusiness,
89,889,30496,19,15,3,,
89,889,30496,19,15,4,,
89,889,30496,19,15,5,,
89,889,30496,19,19,1,FarmForestAqua,
89,889,30496,19,19,2,FarmForestAqua,
89,889,30496,19,19,3,,
89,889,30496,19,19,4,,
89,890,30517,16,13,1,,
89,890,30517,16,13,2,FarmForestAqua,15610
89,890,30517,16,13,3,,
89,890,30517,16,13,4,,
89,890,30517,16,14,1,FarmForestAqua,
89,890,30517,16,14,2,HomeBusiness,
89,890,30517,16,14,3,StateRun,20085
89,890,30517,16,15,1,FarmForestAqua,9473
89,890,30520,7,13,1,,
89,890,30520,7,13,2,HomeBusiness,7846
89,890,30520,7,13,3,HomeBusiness,10897
89,890,30520,7,13,4,,
89,890,30520,7,13,5,HomeBusiness,10026
89,890,30520,7,13,6,,
89,890,30520,7,13,7,,
89,890,30520,7,14,1,FarmForestAqua,3526
89,890,30520,7,14,2,HomeBusiness,
89,890,30520,7,19,1,,
89,890,30520,7,19,2,,
89,890,30520,7,19,3,FarmForestAqua,
89,890,30520,7,19,4,,
89,890,30520,7,19,5,,
89,890,30520,7,19,6,,
89,890,30532,7,13,1,,
89,890,30532,7,13,2,,
89,890,30532,7,13,3,FarmForestAqua,
89,890,30532,7,13,4,FarmForestAqua,4633
89,890,30532,7,13,5,,
89,890,30532,7,13,6,,
89,890,30532,7,14,1,,
89,890,30532,7,14,2,FarmForestAqua,
89,890,30532,7,14,3,FarmForestAqua,9268
89,890,30532,7,15,1,FarmForestAqua,
89,890,30532,7,15,2,FarmForestAqua,
89,890,30532,7,15,3,,
89,890,30532,7,15,4,,
89,890,30532,7,15,5,FarmForestAqua,
89,890,30538,13,13,1,FarmForestAqua,
89,890,30538,13,14,1,HomeBusiness,
89,890,30538,13,14,2,StateRun,22761
89,890,30538,13,14,3,Private,24718
89,890,30538,13,14,4,HomeBusiness,
89,890,30538,13,14,5,,
89,890,30538,13,15,1,FarmForestAqua,
89,890,30538,13,15,2,HomeBusiness,
89,890,30538,13,15,3,,
89,890,30538,13,15,4,,
89,891,30547,22,13,1,FarmForestAqua,
89,891,30547,22,13,2,FarmForestAqua,
89,891,30547,22,13,3,FarmForestAqua,
89,891,30547,22,13,4,FarmForestAqua,
89,891,30547,22,14,1,FarmForestAqua,
89,891,30547,22,14,2,FarmForestAqua,
89,891,30547,22,14,3,,
89,891,30547,22,14,4,,
89,891,30547,22,15,1,FarmForestAqua,
89,891,30547,22,15,2,FarmForestAqua,
89,891,30547,22,15,3,,
89,891,30562,36,13,1,FarmForestAqua,
89,891,30562,36,13,2,FarmForestAqua,
89,891,30562,36,14,1,FarmForestAqua,
89,891,30562,36,14,2,FarmForestAqua,
89,891,30562,36,14,3,,
89,891,30562,36,15,1,FarmForestAqua,
89,891,30562,36,15,2,HomeBusiness,
89,891,30562,36,15,3,FarmForestAqua,
89,891,30562,36,15,4,FarmForestAqua,
89,891,30562,36,15,5,HomeBusiness,
89,891,30562,36,15,6,FarmForestAqua,4636
89,891,30562,36,15,7,,
89,891,30562,36,15,8,,
89,891,30574,6,13,1,,
89,891,30574,6,13,2,FarmForestAqua,
89,891,30574,6,13,3,StateRun,30894
89,891,30574,6,14,1,FarmForestAqua,6159
89,891,30574,6,14,2,FarmForestAqua,7039
89,891,30574,6,14,3,,
89,891,30574,6,14,4,,
89,891,30574,6,15,1,FarmForestAqua,
89,891,30574,6,15,2,FarmForestAqua,18137
89,891,30574,6,15,3,HomeBusiness,17004
89,891,30574,6,15,4,FarmForestAqua,8656
89,891,30574,6,15,5,,
89,891,30586,4,13,1,HomeBusiness,
89,891,30586,4,14,1,FarmForestAqua,
89,891,30586,4,14,2,FarmForestAqua,
89,891,30586,4,14,3,,
89,891,30586,4,15,1,FarmForestAqua,
89,891,30586,4,15,2,FarmForestAqua,
89,891,30586,4,15,3,FarmForestAqua,
89,891,30586,4,15,4,FarmForestAqua,
89,891,30586,4,15,5,,
89,891,30586,4,15,6,,
89,892,30595,6,13,1,StateRun,7004
89,892,30595,6,13,2,,
89,892,30595,6,13,3,FarmForestAqua,12359
89,892,30595,6,13,4,FarmForestAqua,8240
89,892,30595,6,15,1,,
89,892,30595,6,15,2,FarmForestAqua,16476
89,892,30595,6,19,1,FarmForestAqua,22231
89,892,30595,6,19,2,FarmForestAqua,7205
89,892,30595,6,19,3,,
89,892,30595,6,19,4,,
89,892,30598,27,13,1,FarmForestAqua,
89,892,30598,27,13,2,FarmForestAqua,
89,892,30598,27,13,3,FarmForestAqua,
89,892,30598,27,13,4,FarmForestAqua,
89,892,30598,27,14,1,FarmForestAqua,
89,892,30598,27,14,2,FarmForestAqua,
89,892,30598,27,14,3,,
89,892,30598,27,14,4,,
89,892,30598,27,15,1,HomeBusiness,
89,892,30598,27,15,2,FarmForestAqua,
89,892,30598,27,15,3,,
89,892,30598,27,15,4,,
89,892,30607,48,13,1,FarmForestAqua,
89,892,30607,48,13,2,FarmForestAqua,
89,892,30607,48,13,3,FarmForestAqua,
89,892,30607,48,13,4,StateRun,38737
89,892,30607,48,13,5,FarmForestAqua,
89,892,30607,48,13,6,Private,38119
89,892,30607,48,13,7,FarmForestAqua,
89,892,30607,48,13,8,FarmForestAqua,
89,892,30607,48,13,9,,
89,892,30607,48,14,1,FarmForestAqua,8243
89,892,30607,48,14,2,HomeBusiness,5564
89,892,30607,48,14,3,,
89,892,30607,48,19,1,StateRun,34926
89,892,30607,48,19,2,HomeBusiness,
89,892,30607,48,19,3,,
89,892,30607,48,19,4,,
89,892,30607,48,19,5,,
89,892,30616,13,13,1,FarmForestAqua,14413
89,892,30616,13,13,2,FarmForestAqua,7207
89,892,30616,13,13,3,FarmForestAqua,8236
89,892,30616,13,13,4,,
89,892,30616,13,13,5,,
89,892,30616,13,14,1,FarmForestAqua,13909
89,892,30616,13,14,2,FarmForestAqua,9272
89,892,30616,13,14,3,,
89,892,30616,13,14,4,,
89,892,30616,13,15,1,,
89,892,30616,13,15,2,FarmForestAqua,11330
89,893,30628,10,13,1,StateRun,78006
89,893,30628,10,13,2,Private,35373
89,893,30628,10,14,1,HomeBusiness,
89,893,30628,10,14,2,HomeBusiness,
89,893,30628,10,14,3,HomeBusiness,
89,893,30628,10,14,4,StateRun,25408
89,893,30628,10,15,1,,
89,893,30628,10,15,2,,
89,893,30628,10,15,3,HomeBusiness,
89,893,30628,10,15,4,HomeBusiness,
89,893,30628,10,15,5,HomeBusiness,
89,893,30634,22,13,1,HomeBusiness,32560
89,893,30634,22,13,2,FarmForestAqua,16321
89,893,30634,22,13,3,,
89,893,30634,22,13,4,,
89,893,30634,22,14,1,FarmForestAqua,
89,893,30634,22,14,2,FarmForestAqua,
89,893,30634,22,15,1,FarmForestAqua,
89,893,30634,22,15,2,FarmForestAqua,
89,893,30634,22,15,3,FarmForestAqua,
89,893,30634,22,15,4,FarmForestAqua,
89,893,30634,22,15,5,,
89,893,30634,22,15,6,,
89,893,30634,22,15,7,,
89,893,30637,30,14,1,FarmForestAqua,
89,893,30637,30,14,2,FarmForestAqua,
89,893,30637,30,14,3,StateRun,37069
89,893,30637,30,14,4,,
89,893,30637,30,15,1,FarmForestAqua,
89,893,30637,30,15,2,HomeBusiness,
89,893,30637,30,15,3,FarmForestAqua,
89,893,30637,30,15,4,FarmForestAqua,28022
89,893,30637,30,19,1,HomeBusiness,
89,893,30637,30,19,2,HomeBusiness,
89,893,30637,30,19,3,StateRun,20931
89,893,30643,11,13,1,FarmForestAqua,
89,893,30643,11,13,2,,
89,893,30643,11,13,3,FarmForestAqua,
89,893,30643,11,13,4,,
89,893,30643,11,13,5,,
89,893,30643,11,14,1,,
89,893,30643,11,14,2,FarmForestAqua,
89,893,30643,11,14,3,FarmForestAqua,
89,893,30643,11,14,4,FarmForestAqua,
89,893,30643,11,19,1,FarmForestAqua,
89,893,30643,11,19,2,HomeBusiness,
89,893,30643,11,19,3,StateRun,13453
89,893,30643,11,19,4,,
89,893,30643,11,19,5,HomeBusiness,
89,893,30643,11,19,6,,
89,893,30643,11,19,7,,
89,893,30643,11,19,8,,
89,893,30649,8,13,1,FarmForestAqua,
89,893,30649,8,13,2,FarmForestAqua,
89,893,30649,8,13,3,,
89,893,30649,8,13,4,,
89,893,30649,8,14,1,HomeBusiness,
89,893,30649,8,14,2,Foreign,97842
89,893,30649,8,14,3,,
89,893,30649,8,14,4,,
89,893,30649,8,15,1,StateRun,41613
89,893,30649,8,15,2,HomeBusiness,
89,893,30649,8,15,3,,
89,893,30649,8,15,4,,
89,893,30652,36,13,1,HomeBusiness,30171
89,893,30652,36,13,2,HomeBusiness,11121
89,893,30652,36,13,3,HomeBusiness,9268
89,893,30652,36,13,4,HomeBusiness,9268
89,893,30652,36,14,1,HomeBusiness,
89,893,30652,36,14,2,HomeBusiness,
89,893,30652,36,14,3,HomeBusiness,
89,893,30652,36,14,4,HomeBusiness,
89,893,30652,36,14,5,HomeBusiness,
89,893,30652,36,15,1,StateRun,65549
89,893,30652,36,15,2,StateRun,61449
89,893,30652,36,15,3,,
89,893,30652,36,15,4,,
89,893,30658,39,13,1,HomeBusiness,30423
89,893,30658,39,13,2,HomeBusiness,20351
89,893,30658,39,13,3,,
89,893,30658,39,14,1,HomeBusiness,
89,893,30658,39,14,2,HomeBusiness,
89,893,30658,39,14,3,HomeBusiness,
89,893,30658,39,14,4,HomeBusiness,
89,893,30658,39,14,5,,
89,893,30658,39,14,6,,
89,893,30658,39,14,7,,
89,893,30658,39,15,1,FarmForestAqua,
89,893,30658,39,15,2,HomeBusiness,
89,893,30658,39,15,3,Private,33470
89,893,30664,1,13,1,HomeBusiness,
89,893,30664,1,13,2,,
89,893,30664,1,14,1,HomeBusiness,20286
89,893,30664,1,14,2,FarmForestAqua,
89,893,30664,1,14,3,HomeBusiness,21439
89,893,30664,1,14,4,HomeBusiness,15364
89,893,30664,1,15,1,HomeBusiness,
89,893,30664,1,15,2,HomeBusiness,
89,893,30664,1,15,3,,
89,893,30664,1,15,4,,
89,893,30670,15,13,1,FarmForestAqua,
89,893,30670,15,13,2,HomeBusiness,
89,893,30670,15,13,3,,
89,893,30670,15,13,4,,
89,893,30670,15,14,1,HomeBusiness,
89,893,30670,15,14,2,HomeBusiness,
89,893,30670,15,14,3,HomeBusiness,33482
89,893,30670,15,14,4,,
89,893,30670,15,15,1,FarmForestAqua,
89,893,30670,15,15,2,FarmForestAqua,19289
89,893,30670,15,15,3,HomeBusiness,20031
89,893,30670,15,15,4,FarmForestAqua,19289
89,893,30670,15,15,5,,
89,893,30676,19,13,1,HomeBusiness,
89,893,30676,19,13,2,HomeBusiness,
89,893,30676,19,13,3,,
89,893,30676,19,14,1,FarmForestAqua,
89,893,30676,19,14,2,,
89,893,30676,19,15,1,Private,26984
89,893,30676,19,15,2,HomeBusiness,
89,894,30682,18,13,1,HomeBusiness,
89,894,30682,18,13,2,HomeBusiness,
89,894,30682,18,13,3,,
89,894,30682,18,14,1,HomeBusiness,
89,894,30682,18,14,2,HomeBusiness,
89,894,30682,18,14,3,HomeBusiness,
89,894,30682,18,14,4,,
89,894,30682,18,15,1,,
89,894,30682,18,15,2,,
89,894,30682,18,15,3,HomeBusiness,
89,894,30682,18,15,4,StateRun,44604
89,894,30682,18,15,5,,
89,894,30682,18,15,6,,
89,894,30688,21,13,1,FarmForestAqua,
89,894,30688,21,13,2,HomeBusiness,
89,894,30688,21,13,3,HomeBusiness,
89,894,30688,21,13,4,,
89,894,30688,21,14,1,HomeBusiness,
89,894,30688,21,14,2,HomeBusiness,
89,894,30688,21,14,3,,
89,894,30688,21,15,1,FarmForestAqua,
89,894,30688,21,15,2,FarmForestAqua,
89,894,30688,21,15,3,FarmForestAqua,
89,894,30688,21,15,4,FarmForestAqua,
89,894,30688,21,15,5,FarmForestAqua,
89,894,30694,3,13,1,FarmForestAqua,
89,894,30694,3,13,2,,
89,894,30694,3,13,3,,
89,894,30694,3,14,1,FarmForestAqua,
89,894,30694,3,14,2,FarmForestAqua,
89,894,30694,3,15,1,FarmForestAqua,
89,894,30694,3,15,2,FarmForestAqua,
89,894,30700,16,14,1,FarmForestAqua,
89,894,30700,16,14,2,FarmForestAqua,
89,894,30700,16,14,3,FarmForestAqua,
89,894,30700,16,14,4,,
89,894,30700,16,14,5,,
89,894,30700,16,19,1,FarmForestAqua,
89,894,30700,16,19,2,FarmForestAqua,
89,894,30700,16,19,3,Private,22871
89,894,30700,16,19,4,Private,34462
89,894,30700,16,19,5,Private,29104
89,894,30700,16,19,6,,
89,894,30700,16,20,1,FarmForestAqua,
89,894,30700,16,20,2,Private,37495
89,894,30700,16,20,3,,
89,894,30700,16,20,4,,
89,894,30709,17,13,1,Private,20403
89,894,30709,17,13,2,,
89,894,30709,17,13,3,FarmForestAqua,7110
89,894,30709,17,13,4,,
89,894,30709,17,14,1,Private,21227
89,894,30709,17,14,2,FarmForestAqua,
89,894,30709,17,14,3,,
89,894,30709,17,15,1,FarmForestAqua,
89,894,30709,17,15,2,HomeBusiness,21635
89,894,30709,17,15,3,,
89,894,30721,1,13,1,FarmForestAqua,22239
89,894,30721,1,13,2,FarmForestAqua,19768
89,894,30721,1,13,3,,
89,894,30721,1,14,1,FarmForestAqua,
89,894,30721,1,14,2,FarmForestAqua,
89,894,30721,1,15,1,FarmForestAqua,
89,894,30721,1,15,2,HomeBusiness,
89,894,30721,1,15,3,HomeBusiness,42736
89,894,30721,1,15,4,FarmForestAqua,23479
89,894,30721,1,15,5,FarmForestAqua,
91,899,30733,8,13,1,HomeBusiness,
91,899,30733,8,13,2,HomeBusiness,
91,899,30733,8,13,3,HomeBusiness,28080
91,899,30733,8,13,4,,
91,899,30733,8,13,5,,
91,899,30733,8,13,6,,
91,899,30733,8,13,7,,
91,899,30733,8,19,1,HomeBusiness,
91,899,30733,8,19,2,HomeBusiness,30666
91,899,30733,8,19,3,,
91,899,30733,8,20,1,HomeBusiness,
91,899,30733,8,20,2,HomeBusiness,
91,899,30733,8,20,3,,
91,899,30733,8,20,4,,
91,899,30733,8,20,5,,
91,899,30736,19,13,1,HomeBusiness,
91,899,30736,19,13,2,HomeBusiness,
91,899,30736,19,13,3,,
91,899,30736,19,14,1,HomeBusiness,30234
91,899,30736,19,14,2,FarmForestAqua,
91,899,30736,19,15,1,Private,77555
91,899,30736,19,15,2,StateRun,30827
91,899,30736,19,15,3,,
91,899,30736,19,15,4,,
91,899,30739,14,13,1,HomeBusiness,
91,899,30739,14,13,2,HomeBusiness,
91,899,30739,14,13,3,HomeBusiness,
91,899,30739,14,13,4,,
91,899,30739,14,14,1,HomeBusiness,24357
91,899,30739,14,14,2,HomeBusiness,20902
91,899,30739,14,14,3,,
91,899,30739,14,15,1,HomeBusiness,32403
91,899,30739,14,15,2,HomeBusiness,17497
91,899,30739,14,15,3,,
91,899,30745,39,13,1,StateRun,85260
91,899,30745,39,13,2,StateRun,68185
91,899,30745,39,13,3,,
91,899,30745,39,13,4,StateRun,39149
91,899,30745,39,14,1,StateRun,42349
91,899,30745,39,14,2,,
91,899,30745,39,14,3,,
91,899,30745,39,14,4,,
91,899,30745,39,14,5,,
91,899,30745,39,14,6,,
91,899,30745,39,15,1,StateRun,56012
91,899,30745,39,15,2,FarmForestAqua,
91,899,30745,39,15,3,,
91,899,30745,39,15,4,,
91,899,30748,15,13,1,HomeBusiness,
91,899,30748,15,13,2,HomeBusiness,
91,899,30748,15,13,3,,
91,899,30748,15,13,4,,
91,899,30748,15,14,1,HomeBusiness,
91,899,30748,15,14,2,FarmForestAqua,
91,899,30748,15,14,3,,
91,899,30748,15,20,1,,
91,899,30748,15,20,2,HomeBusiness,
91,899,30751,21,13,1,Private,19474
91,899,30751,21,13,2,,
91,899,30751,21,13,3,,
91,899,30751,21,13,4,,
91,899,30751,21,13,5,,
91,899,30751,21,14,1,,
91,899,30751,21,14,2,FarmForestAqua,
91,899,30751,21,14,3,FarmForestAqua,
91,899,30751,21,14,4,FarmForestAqua,36559
91,899,30751,21,14,5,,
91,899,30751,21,14,6,,
91,899,30751,21,14,7,FarmForestAqua,
91,899,30751,21,14,8,,
91,899,30751,21,15,1,HomeBusiness,
91,899,30751,21,15,2,Private,22290
91,899,30751,21,15,3,HomeBusiness,
91,899,30760,3,14,1,,
91,899,30760,3,14,2,,
91,899,30760,3,14,3,HomeBusiness,16199
91,899,30760,3,14,4,FarmForestAqua,
91,899,30760,3,15,1,FarmForestAqua,
91,899,30760,3,15,2,FarmForestAqua,
91,899,30760,3,15,3,Private,31749
91,899,30760,3,15,4,,
91,899,30760,3,15,5,,
91,899,30760,3,15,6,,
91,899,30760,3,15,7,,
91,899,30760,3,15,8,,
91,899,30760,3,19,1,FarmForestAqua,
91,899,30760,3,19,2,FarmForestAqua,
91,899,30760,3,19,3,,
91,899,30760,3,19,4,,
91,900,30772,2,13,1,HomeBusiness,22473
91,900,30772,2,13,2,FarmForestAqua,9292
91,900,30772,2,13,3,,
91,900,30772,2,13,4,,
91,900,30772,2,14,1,FarmForestAqua,18289
91,900,30772,2,14,2,FarmForestAqua,18289
91,900,30772,2,14,3,FarmForestAqua,15546
91,900,30772,2,14,4,,
91,900,30772,2,14,5,,
91,900,30772,2,14,6,,
91,900,30772,2,14,7,,
91,900,30772,2,15,1,,
91,900,30772,2,15,2,FarmForestAqua,60054
91,900,30772,2,15,3,HomeBusiness,19226
91,900,30772,2,15,4,,
91,900,30772,2,15,5,,
91,900,30781,1,13,1,HomeBusiness,
91,900,30781,1,13,2,HomeBusiness,
91,900,30781,1,13,3,HomeBusiness,27214
91,900,30781,1,13,4,HomeBusiness,
91,900,30781,1,13,5,,
91,900,30781,1,13,6,,
91,900,30781,1,14,1,HomeBusiness,33696
91,900,30781,1,14,2,,
91,900,30781,1,14,3,,
91,900,30781,1,14,4,,
91,900,30781,1,15,1,FarmForestAqua,
91,900,30781,1,15,2,,
91,900,30781,1,15,3,Private,23333
91,902,30787,33,14,1,,
91,902,30787,33,14,2,FarmForestAqua,
91,902,30787,33,14,3,,
91,902,30787,33,14,4,,
91,902,30787,33,15,1,Foreign,96586
91,902,30787,33,15,2,HomeBusiness,
91,902,30787,33,15,3,StateRun,77987
91,902,30787,33,15,4,StateRun,38504
91,902,30787,33,20,1,Private,49697
91,902,30787,33,20,2,Private,45521
91,902,30787,33,20,3,,
91,902,30808,14,14,1,FarmForestAqua,
91,902,30808,14,14,2,FarmForestAqua,49467
91,902,30808,14,15,1,StateRun,20634
91,902,30808,14,15,2,FarmForestAqua,
91,902,30808,14,15,3,HomeBusiness,
91,902,30808,14,15,4,,
91,902,30808,14,15,5,,
91,902,30808,14,19,1,,
91,902,30808,14,19,2,,
91,902,30808,14,19,3,FarmForestAqua,9718
91,902,30808,14,19,4,,
91,903,30820,18,13,1,HomeBusiness,
91,903,30820,18,14,1,,
91,903,30820,18,14,2,,
91,903,30820,18,14,3,StateRun,54376
91,903,30820,18,14,4,,
91,903,30820,18,15,1,FarmForestAqua,
91,903,30820,18,15,2,HomeBusiness,
91,903,30820,18,15,3,,
91,903,30829,3,13,1,FarmForestAqua,
91,903,30829,3,13,2,FarmForestAqua,
91,903,30829,3,13,3,HomeBusiness,
91,903,30829,3,13,4,HomeBusiness,
91,903,30829,3,13,5,,
91,903,30829,3,14,1,HomeBusiness,28348
91,903,30829,3,14,2,FarmForestAqua,
91,903,30829,3,14,3,,
91,903,30829,3,14,4,,
91,903,30829,3,14,5,,
91,903,30829,3,14,6,,
91,903,30829,3,14,7,,
91,903,30829,3,15,1,FarmForestAqua,
91,903,30829,3,15,2,,
91,903,30829,3,15,3,,
91,903,30832,31,13,1,FarmForestAqua,
91,903,30832,31,13,2,FarmForestAqua,
91,903,30832,31,13,3,,
91,903,30832,31,14,1,FarmForestAqua,12959
91,903,30832,31,14,2,FarmForestAqua,12959
91,903,30832,31,14,3,,
91,903,30832,31,15,1,FarmForestAqua,
91,903,30832,31,15,2,FarmForestAqua,
91,903,30832,31,15,3,,
91,903,30832,31,15,4,FarmForestAqua,
91,903,30832,31,15,5,,
91,903,30832,31,15,6,,
91,903,30840,12,13,1,StateRun,15662
91,903,30840,12,13,2,FarmForestAqua,
91,903,30840,12,13,3,FarmForestAqua,
91,903,30840,12,14,1,StateRun,43497
91,903,30840,12,14,2,StateRun,36778
91,903,30840,12,14,3,,
91,903,30840,12,15,1,HomeBusiness,23336
91,903,30840,12,15,2,FarmForestAqua,
91,903,30840,12,15,3,,
91,903,30840,12,15,4,,
91,903,30844,24,13,1,HomeBusiness,21382
91,903,30844,24,13,2,HomeBusiness,
91,903,30844,24,13,3,HomeBusiness,
91,903,30844,24,13,4,HomeBusiness,
91,903,30844,24,14,1,HomeBusiness,
91,903,30844,24,14,2,HomeBusiness,
91,903,30844,24,14,3,,
91,903,30844,24,14,4,,
91,903,30844,24,19,1,Private,29804
91,903,30844,24,19,2,HomeBusiness,
91,903,30844,24,19,3,HomeBusiness,19438
91,903,30844,24,19,4,,
91,904,30850,28,13,1,HomeBusiness,19297
91,904,30850,28,13,2,HomeBusiness,10765
91,904,30850,28,13,3,,
91,904,30850,28,13,4,,
91,904,30850,28,14,1,FarmForestAqua,
91,904,30850,28,14,2,FarmForestAqua,
91,904,30850,28,14,3,,
91,904,30850,28,14,4,,
91,904,30850,28,15,1,,
91,904,30850,28,15,2,,
91,904,30850,28,15,3,HomeBusiness,
91,904,30850,28,15,4,,
91,904,30856,12,13,1,FarmForestAqua,
91,904,30856,12,13,2,HomeBusiness,
91,904,30856,12,13,3,,
91,904,30856,12,13,4,,
91,904,30856,12,14,1,FarmForestAqua,
91,904,30856,12,14,2,FarmForestAqua,
91,904,30856,12,14,3,,
91,904,30856,12,14,4,,
91,904,30856,12,15,1,FarmForestAqua,14684
91,904,30856,12,15,2,FarmForestAqua,6478
91,904,30856,12,15,3,,
91,904,30862,8,13,1,FarmForestAqua,
91,904,30862,8,13,2,FarmForestAqua,
91,904,30862,8,13,3,,
91,904,30862,8,13,4,,
91,904,30862,8,15,1,FarmForestAqua,
91,904,30862,8,15,2,FarmForestAqua,
91,904,30862,8,15,3,FarmForestAqua,
91,904,30862,8,15,4,,
91,904,30862,8,15,5,,
91,904,30862,8,19,1,FarmForestAqua,
91,904,30862,8,19,2,FarmForestAqua,
91,904,30862,8,19,3,,
91,904,30868,23,13,1,HomeBusiness,24407
91,904,30868,23,13,2,,
91,904,30868,23,13,3,,
91,904,30868,23,13,4,,
91,904,30868,23,19,1,HomeBusiness,
91,904,30868,23,19,2,HomeBusiness,
91,904,30868,23,19,3,,
91,904,30868,23,19,4,,
91,904,30868,23,20,1,,
91,904,30868,23,20,2,,
91,904,30868,23,20,3,,
91,905,30883,2,13,1,FarmForestAqua,
91,905,30883,2,13,2,FarmForestAqua,
91,905,30883,2,15,1,FarmForestAqua,
91,905,30883,2,15,2,FarmForestAqua,
91,905,30883,2,15,3,,
91,905,30883,2,15,4,,
91,905,30883,2,20,1,,
91,905,30883,2,20,2,FarmForestAqua,
91,905,30883,2,20,3,FarmForestAqua,
91,905,30883,2,20,4,FarmForestAqua,
91,905,30883,2,20,5,FarmForestAqua,12968
91,905,30883,2,20,6,FarmForestAqua,10806
91,905,30883,2,20,7,,
91,905,30883,2,20,8,,
91,905,30883,2,20,9,,
91,905,30887,2,13,1,FarmForestAqua,
91,905,30887,2,13,2,StateRun,36282
91,905,30887,2,13,3,,
91,905,30887,2,13,4,,
91,905,30887,2,14,1,StateRun,48569
91,905,30887,2,14,2,StateRun,44055
91,905,30887,2,14,3,,
91,905,30887,2,14,4,,
91,905,30887,2,15,1,StateRun,41472
91,905,30893,2,13,1,HomeBusiness,21590
91,905,30893,2,13,2,HomeBusiness,11659
91,905,30893,2,13,3,,
91,905,30893,2,13,4,,
91,905,30893,2,14,1,HomeBusiness,
91,905,30893,2,14,2,FarmForestAqua,16197
91,905,30893,2,14,3,FarmForestAqua,
91,905,30893,2,14,4,HomeBusiness,19653
91,905,30893,2,15,1,FarmForestAqua,
91,905,30893,2,15,2,HomeBusiness,22113
91,905,30893,2,15,3,HomeBusiness,23280
91,905,30893,2,15,4,,
91,905,30895,29,13,1,,
91,905,30895,29,13,2,FarmForestAqua,
91,905,30895,29,13,3,FarmForestAqua,7778
91,905,30895,29,13,4,,
91,905,30895,29,14,1,,
91,905,30895,29,14,2,Private,15270
91,905,30895,29,14,3,Private,14983
91,905,30895,29,14,4,Private,15126
91,905,30895,29,14,5,,
91,905,30895,29,19,1,FarmForestAqua,
91,905,30895,29,19,2,FarmForestAqua,
91,905,30895,29,19,3,,
91,906,30904,16,14,1,StateRun,58964
91,906,30904,16,14,2,FarmForestAqua,
91,906,30904,16,14,3,,
91,906,30904,16,14,4,,
91,906,30904,16,15,1,,
91,906,30904,16,15,2,StateRun,46861
91,906,30904,16,15,3,StateRun,17060
91,906,30904,16,15,4,StateRun,27426
91,906,30904,16,15,5,,
91,906,30904,16,20,1,StateRun,43917
91,906,30904,16,20,2,StateRun,16640
91,906,30904,16,20,3,,
91,906,30907,17,13,1,FarmForestAqua,
91,906,30907,17,13,2,FarmForestAqua,
91,906,30907,17,13,3,FarmForestAqua,
91,906,30907,17,14,1,FarmForestAqua,
91,906,30907,17,14,2,FarmForestAqua,
91,906,30907,17,14,3,,
91,906,30907,17,14,4,,
91,906,30907,17,15,1,,
91,906,30907,17,15,2,FarmForestAqua,
91,906,30907,17,15,3,FarmForestAqua,
91,906,30907,17,15,4,,
91,906,30907,17,15,5,,
91,906,30913,18,13,1,HomeBusiness,
91,906,30913,18,13,2,HomeBusiness,
91,906,30913,18,13,3,,
